,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,annual_inc,loan_status,dti,delinq_2yrs,fico_avg,inq_last_6mths,delinq_flag,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified
787,20000.0,20000.0,19975.0,60,10.75,432.36,1,8,0.0,65000.0,0,17.6,1.0,727.0,0.0,1,20.0,0.0,23231.0,0.284,34.0,0.0,0.0,22600.9762550123,22572.73,20000.0,2600.98,0.0,0.0,0.0,16139.47,0.0,0.0,0.0,194845.0,81900.0,4.0,10255.0,32697.0,0.35600000000000004,11.0,11.0,4.0,1.0,5.0,10.0,7.0,11.0,5.0,18.0,25.0,10.0,20.0,0.0,2.0,97.1,14.3,0.0,0.0,269536.0,34370.0,50800.0,15000.0,False,False,False,False
788,6000.0,6000.0,6000.0,36,7.97,187.94,0,4,2.0,30000.0,0,14.16,0.0,767.0,0.0,0,11.0,0.0,4448.0,0.113,21.0,0.0,0.0,6156.1737408762,6156.17,6000.0,156.17,0.0,0.0,0.0,583.25,0.0,0.0,0.0,5042.0,39500.0,11.0,458.0,33152.0,0.11800000000000001,4.0,4.0,0.0,0.0,5.0,5.0,8.0,12.0,3.0,10.0,18.0,5.0,11.0,0.0,4.0,100.0,0.0,0.0,0.0,44500.0,5042.0,37600.0,5000.0,False,True,True,False
789,15000.0,15000.0,15000.0,60,11.99,333.6,2,10,10.0,70000.0,0,23.14,0.0,702.0,0.0,0,8.0,1.0,21095.0,0.8240000000000001,24.0,0.0,0.0,16266.75,16266.75,15000.0,1266.75,0.0,0.0,0.0,13941.54,0.0,0.0,0.0,279659.0,25600.0,7.0,34957.0,3543.0,0.6629999999999999,7.0,3.0,1.0,0.0,3.0,4.0,3.0,6.0,15.0,4.0,8.0,4.0,8.0,0.0,3.0,100.0,33.3,1.0,0.0,306805.0,72530.0,10500.0,57430.0,False,False,False,False
790,5000.0,5000.0,5000.0,36,14.08,171.09,2,12,2.0,35000.0,0,12.76,0.0,697.0,2.0,0,12.0,0.0,4704.0,0.12300000000000001,13.0,0.0,0.0,5692.1042939604,5692.1,5000.0,692.1,0.0,0.0,0.0,3615.55,0.0,0.0,0.0,11719.0,38400.0,9.0,977.0,26896.0,0.149,2.0,2.0,0.0,0.0,6.0,6.0,8.0,8.0,2.0,11.0,11.0,6.0,12.0,0.0,5.0,100.0,0.0,0.0,0.0,45400.0,11719.0,31600.0,7000.0,False,True,True,False
791,6450.0,6450.0,6425.0,36,21.99,246.3,5,25,2.0,85000.0,0,1.85,1.0,692.0,1.0,1,3.0,0.0,654.0,0.05,19.0,0.0,0.0,6540.62,6515.27,6450.0,90.62,0.0,0.0,0.0,6556.38,0.0,0.0,0.0,654.0,13000.0,12.0,218.0,11846.0,0.052000000000000005,9.0,9.0,0.0,0.0,1.0,1.0,2.0,12.0,2.0,3.0,17.0,1.0,3.0,0.0,5.0,94.7,0.0,0.0,0.0,13000.0,654.0,12500.0,0.0,False,True,False,True
792,6000.0,6000.0,6000.0,36,8.18,188.52,1,5,0.0,65000.0,0,12.57,0.0,672.0,0.0,1,4.0,1.0,5770.0,0.418,19.0,0.0,0.0,6505.2669948886,6505.27,6000.0,505.27,0.0,0.0,0.0,3868.72,0.0,0.0,0.0,18932.0,13800.0,4.0,4733.0,330.0,0.946,20.0,7.0,3.0,2.0,2.0,2.0,2.0,5.0,8.0,3.0,8.0,2.0,4.0,0.0,2.0,94.4,100.0,0.0,1.0,29800.0,18932.0,6100.0,16000.0,False,True,True,False
793,6375.0,6375.0,6375.0,36,15.31,221.97,2,14,5.0,48000.0,1,15.93,0.0,682.0,1.0,1,8.0,0.0,3838.0,0.9590000000000001,42.0,0.0,0.0,4401.0,4401.0,1332.01,654.88,0.0,2414.11,434.5398,221.97,0.0,0.0,0.0,140139.0,4000.0,5.0,17517.0,162.0,0.9590000000000001,5.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,37.0,3.0,3.0,3.0,8.0,0.0,3.0,76.2,100.0,0.0,0.0,154122.0,99663.0,4000.0,93282.0,False,False,True,False
794,25000.0,25000.0,25000.0,36,12.69,838.63,2,11,1.0,350000.0,1,5.06,0.0,677.0,0.0,1,11.0,1.0,20513.0,0.618,17.0,0.0,0.0,26436.41,26436.41,21008.12,5007.04,41.93,379.32,68.2776,838.63,0.0,0.0,0.0,462677.0,33200.0,4.0,42062.0,2872.0,0.7979999999999999,8.0,8.0,1.0,0.0,5.0,8.0,5.0,6.0,5.0,9.0,11.0,8.0,11.0,0.0,1.0,88.2,40.0,1.0,0.0,522485.0,32863.0,14200.0,31200.0,False,False,True,False
795,35000.0,35000.0,35000.0,60,17.99,888.58,3,16,4.0,78000.0,0,5.42,0.0,697.0,0.0,1,9.0,0.0,11978.0,0.27899999999999997,16.0,0.0,0.0,36419.954798074905,36419.95,35000.0,1419.95,0.0,0.0,0.0,35566.35,0.0,0.0,0.0,299324.0,42900.0,2.0,33258.0,13055.0,0.46299999999999997,8.0,8.0,2.0,0.0,4.0,7.0,5.0,8.0,1.0,8.0,13.0,7.0,9.0,0.0,1.0,93.8,40.0,0.0,0.0,342375.0,11978.0,24300.0,0.0,False,False,True,False
796,18000.0,18000.0,18000.0,36,6.67,553.08,0,1,-1.0,80000.0,0,4.85,1.0,722.0,0.0,1,8.0,0.0,17074.0,0.278,19.0,0.0,0.0,18655.719772469,18655.72,18000.0,655.72,0.0,0.0,0.0,41.37,0.0,0.0,0.0,17074.0,101400.0,3.0,2134.0,80769.0,0.278,5.0,5.0,3.0,0.0,5.0,6.0,7.0,9.0,2.0,8.0,14.0,6.0,8.0,0.0,2.0,94.7,14.3,0.0,0.0,101400.0,17074.0,96500.0,0.0,True,False,True,False
797,2000.0,2000.0,2000.0,36,13.59,67.96,2,11,3.0,37000.0,0,17.35,0.0,667.0,1.0,1,10.0,1.0,10661.0,0.51,28.0,0.0,0.0,2122.5706374825,2122.57,2000.0,122.57,0.0,0.0,0.0,1852.24,0.0,0.0,97.0,23127.0,20900.0,6.0,3304.0,2747.0,0.78,5.0,5.0,3.0,0.0,1.0,2.0,3.0,9.0,8.0,9.0,17.0,2.0,9.0,0.0,2.0,91.3,33.3,1.0,0.0,40202.0,23127.0,12500.0,19302.0,False,True,True,False
798,18000.0,18000.0,18000.0,36,10.91,588.54,1,8,7.0,65000.0,0,24.97,0.0,717.0,0.0,0,10.0,0.0,24197.0,0.826,15.0,0.0,0.0,19325.9850063894,19325.99,18000.0,1325.99,0.0,0.0,0.0,14639.49,0.0,0.0,0.0,40775.0,29300.0,1.0,4531.0,4930.0,0.813,21.0,21.0,0.0,0.0,6.0,7.0,7.0,9.0,2.0,8.0,11.0,7.0,10.0,0.0,0.0,100.0,83.3,0.0,0.0,70671.0,40775.0,26300.0,36553.0,False,True,True,False
799,1000.0,1000.0,1000.0,36,11.99,33.21,1,9,1.0,38000.0,0,16.16,0.0,707.0,0.0,1,14.0,0.0,8804.0,0.331,30.0,0.0,0.0,1038.4420601096,1038.44,1000.0,38.44,0.0,0.0,0.0,940.14,0.0,0.0,0.0,128940.0,26600.0,8.0,9210.0,14998.0,0.336,2.0,2.0,1.0,1.0,4.0,7.0,5.0,6.0,16.0,8.0,12.0,7.0,14.0,0.0,3.0,80.0,0.0,0.0,0.0,159267.0,26249.0,22600.0,19750.0,False,False,False,False
800,12000.0,12000.0,11900.0,60,15.61,289.34,3,15,5.0,32000.0,0,15.68,0.0,662.0,1.0,0,4.0,0.0,3925.0,0.5770000000000001,14.0,0.0,0.0,16174.9962241291,16040.2,12000.0,4175.0,0.0,0.0,0.0,6926.53,0.0,0.0,0.0,8150.0,6800.0,5.0,2038.0,145.0,0.956,8.0,8.0,0.0,0.0,1.0,2.0,1.0,1.0,11.0,2.0,2.0,2.0,4.0,0.0,1.0,100.0,100.0,0.0,0.0,12852.0,8150.0,3300.0,6052.0,False,False,False,True
801,15000.0,15000.0,15000.0,36,14.22,514.27,2,14,8.0,102000.0,0,9.64,1.0,677.0,1.0,1,6.0,0.0,916.0,0.0,37.0,0.0,0.0,18514.5104810493,18514.51,15000.0,3514.51,0.0,0.0,0.0,553.84,0.0,0.0,0.0,77318.0,22800.0,4.0,6886.0,4006.0,0.6100231578947369,,,1.0,0.0,3.0,5.0,4.0,7.0,6.0,7.0,13.0,5.0,10.0,0.0,2.0,94.01380400421495,46.72442105263158,0.0,0.0,108415.0,35353.0,14000.0,30259.0,False,True,False,True
802,15000.0,15000.0,15000.0,60,13.65,346.31,2,10,10.0,45000.0,1,20.88,0.0,712.0,0.0,0,8.0,0.0,13413.0,0.456,14.0,0.0,0.0,7991.08,7991.08,3495.85,2737.73,0.0,1757.5,316.35,346.31,0.0,0.0,0.0,22210.0,29400.0,5.0,2776.0,2995.0,0.758,5.0,5.0,2.0,0.0,3.0,6.0,3.0,6.0,2.0,7.0,10.0,6.0,8.0,0.0,3.0,100.0,66.7,0.0,0.0,44995.0,22210.0,12400.0,15595.0,False,True,True,False
803,5500.0,5500.0,5500.0,36,11.53,181.45,1,9,1.0,60000.0,1,10.74,1.0,707.0,0.0,1,9.0,0.0,3421.0,0.259,50.0,0.0,0.0,1448.08,1448.08,1064.11,383.97,0.0,0.0,0.0,181.45,0.0,0.0,0.0,224623.0,13200.0,6.0,24958.0,7000.0,0.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,4.0,38.0,3.0,8.0,2.0,9.0,1.0,4.0,90.0,0.0,0.0,0.0,239229.0,160263.0,7000.0,160979.0,False,False,False,False
804,15000.0,15000.0,15000.0,60,25.82,447.51,4,23,5.0,55000.0,0,21.78,0.0,662.0,3.0,0,9.0,1.0,6152.0,0.74,29.0,0.0,0.0,16769.6996469576,16769.7,15000.0,1769.7,0.0,0.0,0.0,15022.69,0.0,0.0,0.0,40655.0,8300.0,5.0,4517.0,1625.0,0.91,5.0,3.0,0.0,0.0,4.0,6.0,8.0,8.0,15.0,6.0,13.0,5.0,9.0,0.0,2.0,97.0,100.0,1.0,0.0,53543.0,40655.0,6500.0,45243.0,False,True,False,True
805,6000.0,6000.0,6000.0,36,11.49,197.83,1,9,-1.0,30000.0,0,8.55,0.0,682.0,0.0,1,14.0,0.0,10826.0,0.33899999999999997,24.0,0.0,0.0,7046.2642806024,7046.26,6000.0,1046.26,0.0,0.0,0.0,2087.11,0.0,0.0,0.0,10855.0,31900.0,9.0,835.0,17674.0,0.38,2.0,2.0,0.0,1.0,6.0,6.0,10.0,12.0,0.0,13.0,22.0,6.0,14.0,0.0,4.0,91.7,20.0,0.0,0.0,34648.0,10855.0,28500.0,0.0,True,False,False,False
806,12000.0,12000.0,12000.0,60,10.59,258.47,1,6,-1.0,42000.0,1,0.0,0.0,792.0,0.0,1,4.0,0.0,0.0,0.0,11.0,0.0,0.0,9304.92,9304.92,6382.55,2847.93,0.0,74.44,0.0,258.47,0.0,0.0,0.0,77318.0,22800.0,4.0,6886.0,4006.0,0.6100231578947369,,,1.0,0.0,3.0,5.0,4.0,7.0,6.0,7.0,13.0,5.0,10.0,0.0,2.0,94.01380400421495,46.72442105263158,0.0,0.0,108415.0,35353.0,14000.0,30259.0,True,False,False,True
807,5000.0,5000.0,5000.0,36,6.49,153.23,0,1,2.0,58000.0,0,5.12,0.0,702.0,0.0,1,14.0,2.0,7965.0,0.12300000000000001,25.0,0.0,0.0,5490.1872096289,5490.19,5000.0,490.19,0.0,0.0,0.0,150.13,0.0,0.0,0.0,7965.0,64600.0,6.0,613.0,51012.0,0.131,2.0,2.0,0.0,1.0,6.0,8.0,10.0,17.0,2.0,14.0,23.0,8.0,14.0,0.0,4.0,87.5,0.0,0.0,0.0,64600.0,7965.0,58700.0,0.0,True,False,False,False
808,10000.0,10000.0,10000.0,36,13.98,341.68,2,12,10.0,65000.0,0,31.33,2.0,712.0,3.0,1,25.0,0.0,7054.0,0.221,54.0,0.0,0.0,12306.2277964064,12306.23,10000.0,2306.23,0.0,0.0,0.0,591.82,0.0,0.0,0.0,252507.0,31900.0,4.0,10521.0,7946.0,0.47,24.0,1.0,2.0,0.0,2.0,2.0,4.0,6.0,38.0,9.0,13.0,2.0,25.0,0.0,2.0,96.3,25.0,0.0,0.0,292898.0,124370.0,15000.0,121752.0,False,False,False,False
809,10000.0,10000.0,10000.0,36,11.14,328.06,1,6,10.0,60000.0,0,23.84,0.0,692.0,0.0,1,12.0,0.0,22660.0,0.795,19.0,0.0,0.0,11809.7585890257,11809.76,10000.0,1809.76,0.0,0.0,0.0,327.65,0.0,0.0,0.0,221876.0,28500.0,2.0,18490.0,2422.0,0.902,45.0,15.0,5.0,0.0,7.0,9.0,7.0,7.0,4.0,9.0,10.0,9.0,12.0,0.0,0.0,94.0,71.4,0.0,0.0,244849.0,52641.0,24700.0,36349.0,True,False,True,False
810,8000.0,8000.0,8000.0,36,14.64,275.92,2,12,3.0,45000.0,1,19.97,0.0,722.0,1.0,0,4.0,0.0,14642.0,1.0170000000000001,10.0,0.0,0.0,2207.36,2207.36,1488.98,718.38,0.0,0.0,0.0,275.92,0.0,0.0,0.0,22260.0,14400.0,2.0,7420.0,0.0,1.0170000000000001,24.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0,4.0,0.0,1.0,100.0,100.0,0.0,0.0,36917.0,22260.0,14400.0,22517.0,False,True,True,False
811,10000.0,10000.0,10000.0,60,20.49,267.68,4,23,10.0,107000.0,0,7.22,0.0,667.0,1.0,0,10.0,1.0,10810.0,0.948,14.0,0.0,0.0,13810.0093044153,13810.01,10000.0,3810.01,0.0,0.0,0.0,7364.27,0.0,0.0,0.0,75504.0,11400.0,4.0,7550.0,324.0,0.9670000000000001,4.0,2.0,1.0,0.0,6.0,8.0,6.0,6.0,4.0,8.0,9.0,8.0,10.0,0.0,2.0,100.0,100.0,1.0,0.0,102369.0,20177.0,9900.0,10219.0,False,False,False,True
812,10000.0,10000.0,10000.0,36,6.89,308.27,0,2,-1.0,28000.0,0,17.32,0.0,732.0,0.0,0,4.0,0.0,9023.0,0.501,10.0,0.0,0.0,11055.1208224675,11055.12,10000.0,1055.12,0.0,0.0,0.0,2122.95,0.0,0.0,0.0,13391.0,18000.0,0.0,3348.0,7977.0,0.531,34.0,34.0,3.0,0.0,2.0,2.0,2.0,4.0,1.0,3.0,6.0,2.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,30175.0,13391.0,17000.0,12175.0,False,True,False,False
813,7000.0,7000.0,7000.0,36,18.25,253.95,3,17,0.0,30000.0,0,5.24,0.0,672.0,2.0,0,13.0,0.0,649.0,0.209,13.0,0.0,0.0,8948.4011477925,8948.4,7000.0,1948.4,0.0,0.0,0.0,1029.73,0.0,0.0,391.0,37680.0,3100.0,3.0,2898.0,2085.0,0.006999999999999999,5.0,5.0,0.0,0.0,1.0,2.0,2.0,2.0,10.0,3.0,3.0,2.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,37850.0,37680.0,2100.0,34750.0,False,True,False,False
814,24125.0,24125.0,24125.0,60,19.19,628.35,4,22,8.0,55000.0,1,39.84,0.0,702.0,1.0,0,12.0,0.0,21520.0,0.755,21.0,0.0,0.0,19143.38,19143.38,4075.16,5324.37,0.0,9743.85,1753.8930000082,628.35,0.0,0.0,0.0,202552.0,28500.0,4.0,18414.0,1335.0,0.9279999999999999,10.0,2.0,2.0,0.0,3.0,4.0,4.0,5.0,11.0,6.0,8.0,4.0,12.0,0.0,3.0,100.0,100.0,0.0,0.0,232970.0,79779.0,18500.0,74470.0,False,False,False,True
815,12000.0,12000.0,12000.0,36,9.76,385.86,1,5,3.0,50000.0,1,17.34,0.0,712.0,0.0,0,8.0,0.0,9947.0,0.7959999999999999,9.0,0.0,0.0,10882.84,10882.84,8660.57,1752.71,0.0,469.56,83.6316,385.86,0.0,0.0,0.0,77318.0,22800.0,2.0,6886.0,2181.0,0.792,,,1.0,0.0,3.0,5.0,4.0,7.0,6.0,7.0,13.0,5.0,8.0,0.0,2.0,94.01380400421495,66.7,0.0,0.0,108415.0,34084.0,10500.0,30259.0,False,False,False,False
816,8000.0,8000.0,8000.0,36,13.11,269.98,1,8,1.0,41000.0,0,32.52,1.0,687.0,0.0,1,14.0,0.0,6102.0,0.49200000000000005,19.0,0.0,0.0,9719.0904541054,9719.09,8000.0,1719.09,0.0,0.0,0.0,269.79,0.0,0.0,0.0,85444.0,12400.0,4.0,6103.0,868.0,0.866,8.0,8.0,0.0,0.0,3.0,5.0,3.0,4.0,12.0,5.0,7.0,5.0,14.0,0.0,1.0,93.0,66.7,0.0,0.0,103169.0,85444.0,6500.0,90769.0,False,True,False,True
817,14000.0,14000.0,13779.900189055385,60,11.49,307.83,1,8,1.0,230000.0,0,12.68,0.0,722.0,0.0,0,12.0,0.0,76700.0,0.414,30.0,0.0,0.0,18421.7100159316,18124.2,14000.0,4421.71,0.0,0.0,0.0,2177.57,0.0,0.0,0.0,77318.0,22800.0,4.0,6886.0,4006.0,0.6100231578947369,,,1.0,0.0,3.0,5.0,4.0,7.0,6.0,7.0,13.0,5.0,10.0,0.0,2.0,94.01380400421495,46.72442105263158,0.0,0.0,108415.0,35353.0,14000.0,30259.0,False,False,False,True
818,28000.0,28000.0,28000.0,60,9.17,583.55,1,5,8.0,75000.0,1,21.23,0.0,707.0,0.0,0,10.0,0.0,42735.0,0.7290000000000001,25.0,0.0,0.0,18645.07,18645.07,13338.95,5306.12,0.0,0.0,0.0,583.55,0.0,0.0,0.0,62286.0,58600.0,1.0,6921.0,7541.0,0.6970000000000001,24.0,24.0,3.0,0.0,4.0,7.0,5.0,9.0,8.0,9.0,14.0,7.0,10.0,0.0,0.0,100.0,25.0,0.0,0.0,89552.0,62286.0,24900.0,30952.0,False,False,True,False
819,27875.0,27875.0,27875.0,60,24.99,818.01,5,28,7.0,124800.0,1,12.22,0.0,682.0,1.0,0,12.0,0.0,18603.0,0.626,20.0,0.0,0.0,7308.21,7308.21,980.14,2253.2,0.0,4074.87,733.4766,818.01,0.0,0.0,0.0,254685.0,29700.0,4.0,21224.0,87.0,0.982,24.0,8.0,2.0,1.0,2.0,7.0,2.0,2.0,9.0,8.0,9.0,7.0,12.0,0.0,2.0,95.0,100.0,0.0,0.0,282287.0,59549.0,4800.0,46593.0,False,False,False,True
820,8500.0,8500.0,8500.0,36,17.57,305.47,3,18,8.0,70000.0,0,12.34,0.0,672.0,0.0,1,26.0,0.0,6883.0,0.27399999999999997,51.0,0.0,0.0,9757.9700006723,9757.97,8500.0,1257.97,0.0,0.0,0.0,6711.57,0.0,0.0,0.0,83805.0,25100.0,17.0,3223.0,8464.0,0.32799999999999996,3.0,3.0,0.0,0.0,3.0,6.0,3.0,7.0,30.0,7.0,21.0,6.0,26.0,0.0,13.0,86.3,0.0,0.0,0.0,98505.0,83805.0,12600.0,73405.0,False,True,False,True
821,18300.0,18300.0,18300.0,60,15.8,443.08,2,12,0.0,53000.0,0,10.65,1.0,682.0,0.0,1,10.0,0.0,17319.0,0.33299999999999996,27.0,0.0,0.0,24165.74,24165.74,18300.0,5865.74,0.0,0.0,0.0,11759.5,0.0,0.0,0.0,21771.0,52000.0,2.0,2177.0,30434.0,0.324,17.0,17.0,0.0,0.0,4.0,6.0,6.0,15.0,5.0,9.0,22.0,6.0,10.0,0.0,0.0,96.0,16.7,0.0,0.0,60818.0,21771.0,45000.0,8818.0,False,True,False,True
822,20000.0,20000.0,20000.0,36,11.47,659.24,1,9,5.0,138000.0,1,16.65,1.0,712.0,0.0,1,12.0,1.0,11532.0,0.467,16.0,0.0,0.0,11214.73,11214.73,7436.67,2386.07,32.96,1359.03,244.6254,659.24,0.0,0.0,0.0,736350.0,24700.0,3.0,73635.0,1421.0,0.85,15.0,2.0,2.0,0.0,3.0,5.0,4.0,4.0,3.0,9.0,10.0,5.0,12.0,0.0,1.0,87.5,66.7,0.0,1.0,787615.0,32411.0,9500.0,21158.0,False,False,False,False
823,10200.0,10200.0,10200.0,60,20.99,275.89,4,23,10.0,35000.0,1,24.21,0.0,662.0,1.0,1,9.0,0.0,5655.0,0.5710000000000001,17.0,0.0,0.0,2792.72,2792.72,504.73,874.72,0.0,1413.27,14.1327,275.89,0.0,0.0,0.0,77318.0,9900.0,5.0,8591.0,1979.0,0.665,15.0,1.0,1.0,0.0,4.0,5.0,4.0,9.0,4.0,6.0,12.0,5.0,9.0,0.0,2.0,94.1,75.0,0.0,0.0,88428.0,18640.0,5900.0,13528.0,False,False,True,False
824,5050.0,5050.0,5050.0,36,15.1,175.31,2,11,-1.0,51000.0,0,21.27,0.0,687.0,2.0,0,11.0,1.0,5038.0,0.36200000000000004,23.0,0.0,0.0,5668.6592857647,5668.66,5050.0,618.66,0.0,0.0,0.0,3915.68,0.0,0.0,0.0,23260.0,13900.0,2.0,2115.0,6462.0,0.43799999999999994,10.0,10.0,0.0,0.0,4.0,4.0,7.0,14.0,7.0,8.0,16.0,4.0,11.0,0.0,1.0,100.0,28.6,0.0,0.0,50489.0,23260.0,11500.0,36589.0,False,True,False,True
825,16000.0,16000.0,15950.0,60,15.8,387.4,2,12,5.0,60000.0,0,22.18,2.0,677.0,0.0,1,11.0,0.0,16007.0,0.503,25.0,0.0,0.0,23008.5447825548,22936.64,16000.0,7008.54,0.0,0.0,0.0,4025.94,0.0,0.0,0.0,211518.0,31800.0,7.0,21152.0,6269.0,0.486,16.0,13.0,4.0,1.0,2.0,5.0,2.0,4.0,8.0,8.0,13.0,5.0,11.0,1.0,0.0,88.0,50.0,0.0,0.0,237386.0,50252.0,12200.0,41926.0,False,False,False,True
826,6400.0,6400.0,6400.0,36,5.32,192.74,0,0,10.0,50000.0,0,6.34,0.0,722.0,0.0,0,4.0,0.0,3222.0,0.447,14.0,0.0,0.0,6931.7323301528,6931.73,6400.0,531.73,0.0,0.0,0.0,767.83,0.0,0.0,0.0,51441.0,7200.0,3.0,12860.0,4006.0,0.6100231578947369,20.0,15.0,2.0,0.0,0.0,2.0,0.0,4.0,3.0,2.0,9.0,2.0,4.0,0.0,0.0,100.0,46.72442105263158,0.0,0.0,60800.0,5699.0,0.0,3600.0,False,False,False,False
827,15000.0,15000.0,15000.0,60,8.39,306.96,1,5,-1.0,55000.0,1,19.89,0.0,757.0,0.0,0,12.0,0.0,9208.0,0.195,19.0,0.0,0.0,8915.51,8915.51,5499.62,2160.4,0.0,1255.49,225.9882,306.96,0.0,0.0,0.0,195652.0,47100.0,6.0,16304.0,9292.0,0.498,3.0,3.0,2.0,0.0,4.0,4.0,4.0,5.0,5.0,9.0,12.0,4.0,12.0,0.0,2.0,100.0,50.0,0.0,0.0,262461.0,66645.0,18500.0,77459.0,False,False,False,False
828,5000.0,5000.0,5000.0,36,11.53,164.96,1,9,10.0,25000.0,0,5.86,0.0,667.0,0.0,0,10.0,0.0,4655.0,0.705,24.0,0.0,0.0,5944.1465889744,5944.15,5000.0,944.15,0.0,0.0,0.0,1.73,0.0,0.0,212.0,100149.0,6600.0,2.0,10015.0,745.0,0.862,16.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,21.0,3.0,3.0,2.0,10.0,0.0,0.0,100.0,50.0,0.0,0.0,95047.0,100149.0,5400.0,88447.0,False,True,True,False
829,6000.0,6000.0,5975.0,36,19.03,220.03,3,17,3.0,74500.0,1,1.63,0.0,707.0,0.0,1,17.0,0.0,7503.0,0.536,29.0,0.0,0.0,1973.93,1965.71,1197.92,776.01,0.0,0.0,0.0,220.03,0.0,0.0,0.0,219159.0,14000.0,5.0,12892.0,100.0,0.987,17.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,22.0,5.0,5.0,2.0,17.0,0.0,2.0,85.2,100.0,0.0,0.0,242548.0,80207.0,7500.0,85538.0,False,True,False,False
830,15000.0,15000.0,15000.0,36,11.53,494.86,1,9,8.0,43000.0,0,16.27,0.0,667.0,1.0,0,10.0,0.0,9721.0,0.736,20.0,0.0,0.0,17631.1254010292,17631.13,15000.0,2631.13,0.0,0.0,0.0,4774.38,0.0,0.0,0.0,117568.0,13200.0,6.0,11757.0,2604.0,0.777,3.0,3.0,2.0,0.0,5.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,10.0,0.0,4.0,100.0,80.0,0.0,0.0,132449.0,16031.0,11700.0,11078.0,False,False,True,False
831,8550.0,8550.0,8550.0,36,18.99,313.37,4,20,6.0,42000.0,0,9.83,0.0,662.0,1.0,1,11.0,0.0,13621.0,0.52,18.0,0.0,0.0,9610.44,9610.44,8550.0,1060.44,0.0,0.0,0.0,7416.85,0.0,0.0,0.0,13621.0,26200.0,3.0,1238.0,3711.0,0.49200000000000005,2.0,2.0,0.0,0.0,4.0,9.0,4.0,8.0,1.0,11.0,16.0,9.0,11.0,0.0,1.0,83.3,0.0,0.0,0.0,26200.0,13621.0,7300.0,0.0,False,True,False,False
832,21000.0,21000.0,21000.0,60,13.99,488.53,2,13,3.0,75000.0,0,11.82,0.0,667.0,2.0,0,9.0,1.0,7655.0,0.42100000000000004,26.0,0.0,0.0,21025.71,21025.71,21000.0,25.71,0.0,0.0,0.0,21042.03,0.0,0.0,0.0,24270.0,18200.0,6.0,2697.0,7845.0,0.494,8.0,8.0,5.0,0.0,2.0,2.0,4.0,10.0,4.0,7.0,16.0,2.0,8.0,0.0,2.0,100.0,25.0,1.0,0.0,48803.0,24270.0,15500.0,30603.0,False,True,True,False
833,7200.0,7200.0,7200.0,36,11.49,237.4,1,9,1.0,47400.0,0,20.15,0.0,697.0,0.0,1,20.0,0.0,5800.0,0.433,31.0,0.0,0.0,7651.2037294174,7651.2,7200.0,451.2,0.0,0.0,0.0,6231.4,0.0,0.0,0.0,198783.0,13400.0,7.0,9939.0,3968.0,0.5589999999999999,15.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,19.0,5.0,11.0,2.0,20.0,0.0,2.0,83.9,50.0,0.0,0.0,201908.0,82482.0,9000.0,70709.0,False,False,True,False
834,9600.0,9600.0,9600.0,36,16.29,338.89,2,13,10.0,75000.0,0,14.82,0.0,662.0,0.0,0,13.0,0.0,10993.0,0.743,28.0,0.0,0.0,9740.24,9740.24,9600.0,140.24,0.0,0.0,0.0,740.24,0.0,0.0,0.0,24321.0,14800.0,10.0,1871.0,962.0,0.894,67.0,5.0,0.0,0.0,6.0,8.0,6.0,7.0,17.0,9.0,11.0,8.0,13.0,0.0,5.0,100.0,66.7,0.0,0.0,30206.0,24321.0,9100.0,15406.0,False,True,False,False
